case_id,trip_duration_days,miles_traveled,total_receipts_amount,predicted_reimbursement
4584,6,600.0,1775.7,1706.62
4585,6,570.0,286.51,883.53
4586,7,202.0,114.38,679.99
4587,12,1183.0,387.99,1268.82
4588,8,629.0,647.45,1122.55
4589,7,194.0,431.23,757.49
4590,2,1011.0,1710.69,1490.65
4591,14,122.0,2283.26,1735.29
4592,2,1152.0,828.97,1150.49
4593,2,1136.0,1894.36,1493.45
4594,11,832.0,328.39,1210.22
4595,2,761.0,1048.32,1325.98
4596,2,1179.0,1429.44,1470.77
4597,4,382.0,2285.55,1493.57
4598,13,72.0,716.1,1114.3
4599,8,768.0,635.84,1315.18
4600,12,1065.0,9.78,1340.67
4601,3,34.0,472.04,432.55
4602,1,1184.0,108.84,518.87
4603,11,71.0,2101.75,1572.27
4604,1,249.0,2328.76,1209.46
4605,1,103.0,2154.69,1199.18
4606,2,915.0,789.62,1124.52
4607,10,1147.0,438.72,1342.79
4608,4,246.0,1001.07,1199.91
4609,11,391.0,140.58,962.22
4610,13,320.0,1247.43,1760.88
4611,4,1032.0,121.7,795.79
4612,11,326.0,498.04,943.81
4613,7,759.0,773.36,1511.89
4614,4,1187.0,1335.3,1556.39
4615,4,626.0,2082.51,1562.76
4616,12,614.0,39.75,1180.62
4617,7,255.0,2437.34,1608.59
4618,8,653.0,1453.58,1603.96
4619,8,721.0,1711.22,1644.25
4620,2,875.0,1340.46,1468.12
4621,14,660.0,2433.16,1842.33
4622,7,491.0,978.73,1423.85
4623,7,362.0,1906.55,1626.02
4624,12,943.0,2492.82,1799.13
4625,8,835.0,197.42,1089.93
4626,14,223.0,1156.45,1753.8
4627,9,29.0,1284.37,1480.48
4628,10,707.0,1223.95,1767.17
4629,1,828.0,1737.84,1436.02
4630,4,621.0,898.67,1298.8
4631,5,757.0,1585.22,1702.69
4632,2,937.0,1100.26,1395.99
4633,12,656.0,2004.69,1786.6
4634,14,721.0,1342.29,1894.36
4635,10,1005.0,1746.43,1903.8
4636,7,1000.0,2030.38,1855.17
4637,8,623.0,1849.93,1601.74
4638,13,106.0,815.99,884.33
4639,9,323.0,2259.7,1572.49
4640,5,707.0,2104.49,1679.45
4641,11,479.0,829.8,1352.61
4642,5,68.0,1979.74,1449.25
4643,6,1051.0,107.89,1117.32
4644,7,510.0,1979.21,1662.04
4645,14,1149.0,2124.67,1917.01
4646,13,598.0,1147.08,1830.58
4647,12,953.0,1291.09,1943.1
4648,3,531.0,1260.7,1399.82
4649,4,35.0,856.02,858.59
4650,1,1022.0,1533.19,1411.8
4651,6,601.0,1661.23,1716.23
4652,13,495.0,986.29,1740.47
4653,14,93.0,1958.06,1766.91
4654,2,654.0,227.42,570.38
4655,7,546.0,984.13,1440.83
4656,2,336.0,555.15,559.4
4657,5,1075.0,776.75,1287.97
4658,12,1090.0,942.16,2013.36
4659,6,305.0,1294.05,1507.07
4660,9,273.0,1888.03,1571.5
4661,13,299.0,286.52,1053.48
4662,11,295.0,12.78,958.06
4663,7,384.0,2281.12,1641.37
4664,4,93.0,2431.68,1411.45
4665,13,954.0,299.49,1254.87
4666,4,346.0,1935.87,1474.3
4667,4,897.0,890.64,1351.19
4668,13,952.0,2128.23,1871.01
4669,4,821.0,2413.28,1617.56
4670,4,420.0,239.92,642.53
4671,1,354.0,2099.13,1238.08
4672,5,954.0,1472.48,1709.89
4673,3,210.0,1311.76,1280.21
4674,13,989.0,331.68,1316.1
4675,3,1004.0,1666.11,1506.83
4676,5,488.0,1889.77,1564.75
4677,12,472.0,474.98,1148.01
4678,4,585.0,179.68,728.47
4679,2,305.0,578.99,307.52
4680,13,562.0,2363.68,1797.42
4681,9,432.0,451.06,910.59
4682,5,823.0,2394.78,1705.97
4683,12,762.0,1900.94,1812.68
4684,10,162.0,2073.88,1563.39
4685,9,75.0,2295.44,1518.85
4686,9,1190.0,1720.9,1890.01
4687,12,188.0,272.21,864.04
4688,3,234.0,1456.02,1318.54
4689,7,24.0,2182.62,1507.18
4690,9,20.0,1047.8,1369.05
4691,10,1177.0,277.7,1336.4
4692,1,681.0,610.25,693.71
4693,13,705.0,1071.38,1849.66
4694,10,450.0,1917.69,1626.0
4695,4,253.0,1671.06,1439.7
4696,5,83.0,61.56,473.99
4697,7,1052.0,269.59,1196.74
4698,4,747.0,1305.34,1555.94
4699,9,107.0,1509.79,1509.33
4700,13,353.0,468.53,1106.71
4701,6,1190.0,1731.38,1876.02
4702,6,410.0,498.59,867.02
4703,6,382.0,117.77,733.77
4704,2,677.0,1224.15,1361.41
4705,2,121.0,1831.62,1239.44
4706,9,933.0,1940.54,1821.51
4707,1,1082.0,1939.19,1437.14
4708,2,59.0,1342.27,1161.67
4709,13,840.0,1177.06,1900.93
4710,7,1200.0,1173.77,1961.05
4711,14,479.0,1191.27,1847.22
4712,1,685.0,1880.09,1395.5
4713,1,566.0,1019.05,1089.31
4714,2,618.0,431.1,615.5
4715,7,747.0,1053.41,1737.91
4716,13,825.0,557.21,1530.41
4717,12,457.0,2495.7,1712.25
4718,4,26.0,182.99,342.05
4719,12,458.0,2007.57,1728.32
4720,11,616.0,1199.69,1766.17
4721,10,666.0,2047.25,1706.99
4722,7,217.0,1808.58,1591.16
4723,6,1028.0,2463.13,1774.14
4724,10,460.0,479.2,971.54
4725,3,922.0,26.49,734.65
4726,11,569.0,1843.03,1724.35
4727,11,471.0,1327.03,1726.28
4728,4,861.0,2209.96,1589.67
4729,1,1162.0,2253.37,1441.59
4730,2,32.0,1611.2,1214.42
4731,4,193.0,2265.14,1456.88
4732,9,450.0,690.66,1047.38
4733,2,57.0,891.51,745.92
4734,13,528.0,1799.12,1852.26
4735,8,520.0,639.39,1002.93
4736,6,394.0,964.15,1326.45
4737,1,788.0,2496.71,1464.49
4738,13,390.0,169.3,1092.38
4739,7,910.0,56.4,1150.98
4740,5,399.0,2225.31,1562.05
4741,14,1060.0,2256.12,1904.76
4742,14,665.0,488.4,1404.81
4743,3,460.0,383.71,635.77
4744,9,53.0,1187.48,1465.09
4745,6,976.0,285.17,1078.33
4746,11,72.0,1414.53,1588.14
4747,3,784.0,2129.12,1533.18
4748,10,1150.0,149.18,1337.06
4749,5,859.0,1947.08,1717.92
4750,9,73.0,1253.79,1493.68
4751,4,601.0,2415.07,1582.24
4752,14,661.0,1472.9,1887.94
4753,5,509.0,2296.43,1632.85
4754,14,319.0,238.36,1146.72
4755,10,605.0,894.97,1539.0
4756,13,1119.0,1426.61,2064.41
4757,7,686.0,629.7,1219.97
4758,9,170.0,1587.64,1542.11
4759,9,1134.0,645.23,1501.05
4760,7,556.0,660.74,1128.8
4761,2,186.0,1894.99,46.88
4762,10,369.0,1049.16,1471.3
4763,2,314.0,1010.7,1074.83
4764,5,406.0,2138.42,1562.13
4765,4,998.0,119.09,808.5
4766,11,79.0,1026.73,1460.21
4767,9,283.0,688.67,958.64
4768,2,1120.0,900.38,1240.7
4769,4,528.0,1721.31,1546.34
4770,2,1159.0,301.88,623.67
4771,8,320.0,1019.8,1393.48
4772,13,919.0,1749.86,1921.98
4773,7,548.0,186.4,884.31
4774,14,1148.0,1037.43,2073.37
4775,14,138.0,472.0,975.2
4776,11,301.0,773.77,1202.32
4777,12,276.0,228.1,916.22
4778,6,473.0,1913.41,1606.17
4779,11,1087.0,2481.84,1773.09
4780,8,571.0,938.61,1376.14
4781,6,83.0,2468.52,1504.8
4782,3,855.0,913.25,1318.46
4783,10,231.0,647.56,940.08
4784,3,990.0,336.68,755.23
4785,10,799.0,1544.97,1746.82
4786,11,853.0,273.09,1153.83
4787,14,381.0,1786.56,1843.11
4788,14,61.0,1206.8,1665.62
4789,12,204.0,1755.51,1706.6
4790,4,150.0,962.92,1123.09
4791,2,1072.0,1342.69,1459.68
4792,12,762.0,657.25,1590.34
4793,13,750.0,1121.16,1866.53
4794,3,855.0,830.89,1249.27
4795,13,1137.0,73.76,1359.77
4796,5,941.0,1131.64,1631.94
4797,3,1128.0,56.05,731.42
4798,12,711.0,1215.19,1837.52
4799,7,875.0,1715.58,1850.74
4800,13,521.0,1323.17,1837.05
4801,6,936.0,1339.96,1775.87
4802,11,987.0,851.21,1835.14
4803,9,643.0,487.72,1154.32
4804,9,753.0,2070.68,1699.02
4805,1,424.0,232.06,364.11
4806,4,116.0,1786.98,1379.17
4807,7,908.0,104.27,1138.93
4808,1,644.0,2032.91,1399.76
4809,8,276.0,272.92,698.56
4810,12,1117.0,1122.74,2032.79
4811,7,541.0,902.58,1366.59
4812,5,22.0,1991.33,1432.21
4813,12,126.0,516.6,882.6
4814,8,966.0,1288.8,1805.08
4815,5,384.0,682.89,964.25
4816,1,78.0,15.66,191.3
4817,4,576.0,635.56,898.16
4818,14,321.0,459.62,1178.94
4819,12,724.0,1528.33,1864.74
4820,13,942.0,1625.79,1938.12
4821,10,888.0,2047.05,1757.63
4822,7,470.0,2180.22,1657.54
4823,6,1185.0,1661.14,1897.01
4824,2,133.0,1445.28,1209.73
4825,5,1060.0,1011.48,1555.66
4826,6,503.0,577.54,978.14
4827,12,337.0,754.24,1212.42
4828,8,115.0,2109.91,1497.35
4829,8,619.0,37.37,868.11
4830,11,211.0,210.8,843.65
4831,6,632.0,2450.98,1715.61
4832,11,495.0,680.25,1218.98
4833,3,649.0,399.72,744.97
4834,4,168.0,1990.25,1434.52
4835,12,232.0,1774.34,1721.36
4836,10,1204.0,478.08,1370.74
4837,4,876.0,2422.41,1613.43
4838,11,676.0,1635.7,1824.74
4839,14,255.0,677.74,1267.64
4840,13,862.0,1713.18,1912.66
4841,10,510.0,2131.47,1640.94
4842,4,374.0,2218.98,1484.95
4843,12,369.0,2340.73,1693.99
4844,1,961.0,1866.34,1436.94
4845,4,12.0,2247.39,1353.61
4846,1,212.0,843.32,672.48
4847,5,469.0,756.52,1115.92
4848,1,633.0,430.16,560.03
4849,10,423.0,2479.42,1610.76
4850,11,225.0,1876.62,1618.7
4851,12,537.0,1121.1,1751.36
4852,3,696.0,1602.94,1496.45
4853,13,713.0,333.21,1256.85
4854,3,234.0,1428.79,1312.76
4855,2,217.0,1784.81,1272.06
4856,1,1043.0,370.56,588.34
4857,13,644.0,1044.04,1823.46
4858,12,1202.0,758.15,1904.57
4859,8,462.0,1164.86,1506.95
4860,9,1115.0,2190.16,1841.54
4861,9,553.0,1153.71,1616.32
4862,2,1064.0,1018.81,1352.52
4863,7,1175.0,1186.01,2006.21
4864,10,187.0,439.68,782.71
4865,14,640.0,86.94,1303.63
4866,4,557.0,529.79,835.16
4867,11,593.0,1135.8,1737.17
4868,2,614.0,1470.67,1409.13
4869,9,341.0,663.88,994.45
4870,1,571.0,1139.62,1171.46
4871,7,868.0,2128.09,1828.2
4872,14,415.0,1141.4,1822.89
4873,6,317.0,2139.04,1583.91
4874,12,734.0,607.34,1517.07
4875,5,52.0,727.4,791.87
4876,13,1079.0,916.66,1981.87
4877,12,207.0,129.93,985.22
4878,2,773.0,1247.51,1441.29
4879,11,482.0,1008.29,1578.19
4880,8,300.0,864.83,1169.99
4881,8,239.0,1206.77,1458.15
4882,11,1128.0,290.38,1353.02
4883,10,43.0,1096.73,1452.72
4884,1,1146.0,888.94,1137.89
4885,10,524.0,261.56,951.4
4886,13,992.0,1921.39,1935.56
4887,9,266.0,2403.86,1565.38
4888,2,1151.0,445.3,696.87
4889,8,919.0,1936.24,1776.36
4890,2,324.0,2278.83,1345.81
4891,14,475.0,1031.2,1773.39
4892,8,51.0,267.06,531.78
4893,12,794.0,1077.86,1845.14
4894,14,760.0,557.88,1538.97
4895,5,103.0,288.45,527.48
4896,8,949.0,308.18,1144.05
4897,3,560.0,2146.99,1490.72
4898,1,323.0,80.1,304.71
4899,5,45.0,2009.82,1439.09
4900,13,120.0,817.57,1305.37
4901,4,123.0,2169.1,1426.88
4902,12,32.0,1621.3,1622.62
4903,4,286.0,2301.8,1475.43
4904,5,1166.0,559.01,1123.48
4905,14,93.0,1380.24,1738.06
4906,12,1194.0,1168.58,2071.91
4907,8,101.0,106.88,543.02
4908,9,289.0,2156.79,1568.96
4909,2,392.0,684.07,690.23
4910,10,196.0,1476.57,1618.15
4911,3,564.0,1707.33,1487.32
4912,12,793.0,133.96,1232.82
4913,12,1014.0,1749.99,869.62
4914,13,1113.0,722.94,1765.74
4915,7,713.0,1668.18,1823.66
4916,2,702.0,2320.74,1491.63
4917,1,1184.0,1508.72,1405.99
4918,12,1027.0,1865.49,764.98
4919,9,379.0,765.79,1113.56
4920,13,133.0,1857.09,1734.65
4921,9,149.0,1078.05,1448.31
4922,11,340.0,902.65,1382.29
4923,1,415.0,2124.48,1277.94
4924,9,811.0,1875.67,1713.59
4925,3,191.0,163.55,464.04
4926,1,680.0,855.31,980.29
4927,5,810.0,426.17,993.88
4928,5,1085.0,196.83,899.55
4929,14,205.0,2352.62,1753.28
4930,3,868.0,163.47,766.67
4931,11,394.0,593.25,1046.46
4932,10,1121.0,2117.84,1859.74
4933,8,257.0,1187.05,1481.3
4934,12,838.0,351.36,1279.7
4935,1,502.0,227.27,392.43
4936,1,560.0,1889.62,1332.7
4937,5,1095.0,475.58,1004.79
4938,2,1083.0,715.99,537.05
4939,2,518.0,1005.11,1127.3
4940,6,444.0,236.89,796.13
4941,4,720.0,1948.76,1584.82
4942,12,66.0,1247.05,1598.95
4943,12,1151.0,2388.03,1847.82
4944,9,1020.0,584.83,1360.38
4945,11,600.0,2256.87,1719.27
4946,8,596.0,109.64,867.02
4947,5,1118.0,1011.06,1604.29
4948,11,724.0,1157.82,1798.31
4949,9,443.0,1952.25,1594.06
4950,9,600.0,1064.37,1576.5
4951,13,1024.0,1178.81,2014.3
4952,1,549.0,1272.71,1221.5
4953,6,247.0,1433.99,511.83
4954,3,278.0,2063.95,1403.32
4955,1,1062.0,1020.86,1253.04
4956,14,1157.0,2073.18,2030.8
4957,6,955.0,1546.24,1828.04
4958,8,232.0,2278.47,1516.61
4959,10,38.0,715.93,938.4
4960,8,750.0,1314.39,1621.66
4961,11,199.0,119.49,855.84
4962,2,862.0,1307.26,1461.62
4963,9,450.0,125.02,837.87
4964,13,520.0,1194.06,1816.99
4965,7,7.0,2266.12,1500.69
4966,12,467.0,689.88,1309.65
4967,5,836.0,1026.8,1560.34
4968,14,714.0,800.52,1747.5
4969,12,1122.0,1684.93,1992.39
4970,4,1059.0,1992.17,1585.87
4971,1,83.0,375.49,27.26
4972,10,54.0,1807.29,1533.59
4973,12,267.0,1811.52,1669.05
4974,8,988.0,542.49,1102.64
4975,3,385.0,890.68,1120.73
4976,10,644.0,818.82,1511.0
4977,5,331.0,1514.72,1516.23
4978,1,1163.0,1734.29,1422.53
4979,5,705.0,378.48,912.67
4980,12,1106.0,2216.7,1837.18
4981,6,496.0,1686.43,1612.65
4982,6,522.0,1327.34,1566.05
4983,7,1142.0,1122.17,1984.94
4984,14,629.0,1789.06,1889.78
4985,12,497.0,1005.63,1684.34
4986,2,302.0,1690.67,1295.93
4987,12,1196.0,556.44,1489.4
4988,10,247.0,1374.35,1618.66
4989,6,459.0,978.5,1362.15
4990,1,58.0,580.52,365.18
4991,4,1070.0,1968.77,1566.26
4992,6,925.0,1937.68,1780.48
4993,4,1075.0,880.78,1312.51
4994,9,590.0,745.26,1220.46
4995,10,798.0,2478.1,1738.34
4996,9,15.0,319.59,565.49
4997,5,230.0,48.63,567.79
4998,4,266.0,479.64,641.39
4999,12,673.0,1863.85,1789.82
5000,2,703.0,1053.85,1292.65
